enterprise_id,month,in_all_invoice_count,in_valid_invoice_count,in_void_invoice_count,in_positive_invoice_count,in_negative_invoice_count,in_zero_invoice_count,in_valid_positive_invoice_count,in_valid_negative_invoice_count,in_valid_zero_invoice_count,in_positive_amount_10k,in_negative_amount_10k,in_net_amount_10k,in_abs_amount_10k,out_all_invoice_count,out_valid_invoice_count,out_void_invoice_count,out_positive_invoice_count,out_negative_invoice_count,out_zero_invoice_count,out_valid_positive_invoice_count,out_valid_negative_invoice_count,out_valid_zero_invoice_count,out_positive_amount_10k,out_negative_amount_10k,out_net_amount_10k,out_abs_amount_10k,active_month
E102,2018-01,21,19,2,20,1,0,18,1,0,10.081039,0.099,9.982039,10.180039,3,3,0,3,0,0,3,0,0,3.05451,0,3.05451,3.05451,True
E102,2018-02,11,11,0,11,0,0,11,0,0,11.82389,0,11.82389,11.82389,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2018-03,12,12,0,12,0,0,12,0,0,7.954861,0,7.954861,7.954861,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2018-04,51,51,0,51,0,0,51,0,0,26.919715,0,26.919715,26.919715,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2018-05,15,15,0,15,0,0,15,0,0,2.062831,0,2.062831,2.062831,11,11,0,11,0,0,11,0,0,2.43053,0,2.43053,2.43053,True
E102,2018-06,16,16,0,16,0,0,16,0,0,8.895705,0,8.895705,8.895705,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2018-07,18,17,1,18,0,0,17,0,0,12.207117,0,12.207117,12.207117,3,3,0,3,0,0,3,0,0,3.01996,0,3.01996,3.01996,True
E102,2018-08,18,16,2,17,1,0,15,1,0,5.853084,0.004,5.849084,5.857084,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2018-09,20,20,0,20,0,0,20,0,0,9.708535,0,9.708535,9.708535,5,5,0,5,0,0,5,0,0,0.16015,0,0.16015,0.16015,True
E102,2018-10,13,13,0,13,0,0,13,0,0,4.937299,0,4.937299,4.937299,10,10,0,10,0,0,10,0,0,0.426106,0,0.426106,0.426106,True
E102,2018-11,26,26,0,26,0,0,26,0,0,14.488799,0,14.488799,14.488799,30,29,1,30,0,0,29,0,0,6.787824,0,6.787824,6.787824,True
E102,2018-12,24,24,0,23,1,0,23,1,0,10.120152,0.0378,10.082352,10.157952,1,1,0,1,0,0,1,0,0,0.321,0,0.321,0.321,True
E102,2019-01,15,15,0,15,0,0,15,0,0,5.764108,0,5.764108,5.764108,28,8,20,8,0,20,8,0,0,0.269852,0,0.269852,0.269852,True
E102,2019-02,18,18,0,18,0,0,18,0,0,12.16786,0,12.16786,12.16786,11,10,1,11,0,0,10,0,0,1.02014,0,1.02014,1.02014,True
E102,2019-03,30,29,1,30,0,0,29,0,0,13.687595,0,13.687595,13.687595,9,9,0,9,0,0,9,0,0,3.310868,0,3.310868,3.310868,True
E102,2019-04,16,13,3,16,0,0,13,0,0,5.92075,0,5.92075,5.92075,3,3,0,3,0,0,3,0,0,0.71678,0,0.71678,0.71678,True
E102,2019-05,23,23,0,23,0,0,23,0,0,10.570889,0,10.570889,10.570889,5,5,0,5,0,0,5,0,0,0.62501,0,0.62501,0.62501,True
E102,2019-06,24,23,1,24,0,0,23,0,0,5.173687,0,5.173687,5.173687,4,4,0,4,0,0,4,0,0,1.99368,0,1.99368,1.99368,True
E102,2019-07,30,27,3,30,0,0,27,0,0,10.239899,0,10.239899,10.239899,10,10,0,10,0,0,10,0,0,3.75429,0,3.75429,3.75429,True
E102,2019-08,24,24,0,24,0,0,24,0,0,11.662631,0,11.662631,11.662631,4,4,0,4,0,0,4,0,0,1.57745,0,1.57745,1.57745,True
E102,2019-09,28,28,0,27,1,0,27,1,0,8.272828,0.1008,8.172028,8.373628,5,4,1,5,0,0,4,0,0,0.2215,0,0.2215,0.2215,True
E102,2019-10,20,20,0,20,0,0,20,0,0,8.933517,0,8.933517,8.933517,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2019-11,21,21,0,21,0,0,21,0,0,10.362057,0,10.362057,10.362057,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2019-12,32,28,4,31,1,0,27,1,0,11.279225,0.00945,11.269775,11.288675,4,4,0,4,0,0,4,0,0,3.9879,0,3.9879,3.9879,True
E102,2020-01,12,12,0,12,0,0,12,0,0,3.963567,0,3.963567,3.963567,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E102,2020-02,12,12,0,12,0,0,12,0,0,8.618519,0,8.618519,8.618519,6,6,0,6,0,0,6,0,0,0.30051,0,0.30051,0.30051,True
E103,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-07,1,1,0,1,0,0,1,0,0,0.017,0,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2017-08,5,5,0,5,0,0,5,0,0,0.1073,0,0.1073,0.1073,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2017-11,3,3,0,3,0,0,3,0,0,1.9548,0,1.9548,1.9548,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2017-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2018-01,6,6,0,6,0,0,6,0,0,0.3304,0,0.3304,0.3304,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2018-02,3,3,0,3,0,0,3,0,0,0.062,0,0.062,0.062,3,3,0,3,0,0,3,0,0,22.63,0,22.63,22.63,True
E103,2018-03,11,11,0,11,0,0,11,0,0,1.8395,0,1.8395,1.8395,3,3,0,3,0,0,3,0,0,24,0,24,24,True
E103,2018-04,7,7,0,7,0,0,7,0,0,0.5796,0,0.5796,0.5796,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2018-05,1,1,0,1,0,0,1,0,0,0.0165,0,0.0165,0.0165,4,1,3,4,0,0,1,0,0,2.12,0,2.12,2.12,True
E103,2018-06,2,2,0,2,0,0,2,0,0,0.1042,0,0.1042,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2018-07,3,3,0,3,0,0,3,0,0,3.6392,0,3.6392,3.6392,2,1,1,2,0,0,1,0,0,6.015867,0,6.015867,6.015867,True
E103,2018-08,4,4,0,4,0,0,4,0,0,0.2321,0,0.2321,0.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E103,2018-10,4,4,0,4,0,0,4,0,0,2.19165,0,2.19165,2.19165,3,3,0,3,0,0,3,0,0,3.89,0,3.89,3.89,True
E103,2018-11,2,2,0,2,0,0,2,0,0,1.338795,0,1.338795,1.338795,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2018-12,5,5,0,5,0,0,5,0,0,2.3065,0,2.3065,2.3065,4,3,1,4,0,0,3,0,0,5.213,0,5.213,5.213,True
E103,2019-01,4,4,0,4,0,0,4,0,0,4.5182,0,4.5182,4.5182,5,4,1,4,1,0,3,1,0,2.302515,0.713,1.589515,3.015515,True
E103,2019-02,2,2,0,2,0,0,2,0,0,0.2099,0,0.2099,0.2099,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2019-03,1,1,0,1,0,0,1,0,0,0.1408,0,0.1408,0.1408,3,2,1,2,1,0,1,1,0,0.724515,0.724515,0,1.44903,True
E103,2019-04,21,21,0,21,0,0,21,0,0,1.285552,0,1.285552,1.285552,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2019-05,8,8,0,8,0,0,8,0,0,0.58069,0,0.58069,0.58069,1,1,0,1,0,0,1,0,0,2.774399,0,2.774399,2.774399,True
E103,2019-06,10,10,0,10,0,0,10,0,0,2.101209,0,2.101209,2.101209,1,1,0,1,0,0,1,0,0,2,0,2,2,True
E103,2019-07,10,10,0,10,0,0,10,0,0,8.6277,0,8.6277,8.6277,1,1,0,1,0,0,1,0,0,0.480001,0,0.480001,0.480001,True
E103,2019-08,11,11,0,11,0,0,11,0,0,1.124993,0,1.124993,1.124993,3,3,0,3,0,0,3,0,0,1.99577,0,1.99577,1.99577,True
E103,2019-09,7,6,1,7,0,0,6,0,0,1.670098,0,1.670098,1.670098,1,1,0,1,0,0,1,0,0,0.7967,0,0.7967,0.7967,True
E103,2019-10,10,10,0,10,0,0,10,0,0,1.2281,0,1.2281,1.2281,5,4,1,5,0,0,4,0,0,0.440447,0,0.440447,0.440447,True
E103,2019-11,6,5,1,6,0,0,5,0,0,0.1666,0,0.1666,0.1666,4,4,0,4,0,0,4,0,0,12.423861,0,12.423861,12.423861,True
E103,2019-12,12,12,0,12,0,0,12,0,0,30.09517,0,30.09517,30.09517,21,19,2,21,0,0,19,0,0,95.875617,0,95.875617,95.875617,True
E103,2020-01,12,11,1,12,0,0,11,0,0,7.347504,0,7.347504,7.347504,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E103,2020-02,1,1,0,1,0,0,1,0,0,0.0105,0,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E104,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2017-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2.95,0,2.95,2.95,True
E104,2018-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2018-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,2,2,True
E104,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,3.26,0,3.26,3.26,True
E104,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,2.223,0,2.223,2.223,True
E104,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,6,0,0,4,0,0,3.6,0,3.6,3.6,True
E104,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.3,0,0.3,0.3,True
E104,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.7,0,0.7,0.7,True
E104,2019-06,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,1,1,0,1,0,0,1,0,0,6.02,0,6.02,6.02,True
E104,2019-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2019-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,6.02,6.02,0,12.04,True
E104,2019-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2019-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,6,0,6,6,True
E104,2019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E104,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,11,0,0,10,0,0,9.7326,0,9.7326,9.7326,True
E105,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,8,0,0,7.96225,0,7.96225,7.96225,True
E105,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,2.85192,0,2.85192,2.85192,True
E105,2017-12,2,2,0,2,0,0,2,0,0,0.396,0,0.396,0.396,18,18,0,17,1,0,17,1,0,13.293152,0.999029,12.294123,14.292181,True
E105,2018-01,1,1,0,1,0,0,1,0,0,0.336,0,0.336,0.336,4,4,0,4,0,0,4,0,0,3.8522,0,3.8522,3.8522,True
E105,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,4.3,0,4.3,4.3,True
E105,2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,6.1182,0,6.1182,6.1182,True
E105,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,3.08994,0,3.08994,3.08994,True
E105,2018-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,3.8582,0,3.8582,3.8582,True
E105,2018-06,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,4,4,0,4,0,0,4,0,0,4,0,4,4,True
E105,2018-07,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,2.94374,0,2.94374,2.94374,True
E105,2018-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2.05798,0,2.05798,2.05798,True
E105,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,1.956742,0,1.956742,1.956742,True
E105,2018-10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,1,0,4,1,0,2.1322,0.7009,1.4313,2.8331,True
E105,2018-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,2.0476,0,2.0476,2.0476,True
E105,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2.026,0,2.026,2.026,True
E105,2019-01,1,1,0,1,0,0,1,0,0,0.06,0,0.06,0.06,13,13,0,13,0,0,13,0,0,9.326194,0,9.326194,9.326194,True
E105,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,1.9772,0,1.9772,1.9772,True
E105,2019-06,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,4,4,0,2,2,0,2,2,0,1.0022,1.0022,0,2.0044,True
E105,2019-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E105,2019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,2.507,0,2.507,2.507,True
E105,2019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,4.872,0,4.872,4.872,True
E105,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,3.0672,0,3.0672,3.0672,True
E105,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,2.984,0,2.984,2.984,True
E106,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.72,0,0.72,0.72,True
E106,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,1.4,0,1.4,1.4,True
E106,2017-07,1,1,0,1,0,0,1,0,0,0.0216,0,0.0216,0.0216,9,8,1,9,0,0,8,0,0,1.476,0,1.476,1.476,True
E106,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,2,0,0,1.8,0,1.8,1.8,True
E106,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,0,3,0,0,0.912,0,0.912,0.912,True
E106,2017-10,1,1,0,1,0,0,1,0,0,0.45,0,0.45,0.45,4,4,0,4,0,0,4,0,0,1.18,0,1.18,1.18,True
E106,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,5.3,0,5.3,5.3,True
E106,2017-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.15,0,0.15,0.15,True
E106,2018-01,1,1,0,1,0,0,1,0,0,0.0114,0,0.0114,0.0114,1,1,0,1,0,0,1,0,0,0.08,0,0.08,0.08,True
E106,2018-02,1,1,0,1,0,0,1,0,0,0.0235,0,0.0235,0.0235,2,2,0,2,0,0,2,0,0,1.8,0,1.8,1.8,True
E106,2018-03,1,1,0,1,0,0,1,0,0,0.0108,0,0.0108,0.0108,5,4,1,5,0,0,4,0,0,0.746,0,0.746,0.746,True
E106,2018-04,3,3,0,3,0,0,3,0,0,1.1431,0,1.1431,1.1431,3,2,1,3,0,0,2,0,0,0.615,0,0.615,0.615,True
E106,2018-05,3,3,0,3,0,0,3,0,0,0.02527,0,0.02527,0.02527,5,5,0,5,0,0,5,0,0,0.932,0,0.932,0.932,True
E106,2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,2.27,0,2.27,2.27,True
E106,2018-07,5,4,1,5,0,0,4,0,0,1.62018,0,1.62018,1.62018,19,17,2,19,0,0,17,0,0,5.343,0,5.343,5.343,True
E106,2018-08,3,3,0,3,0,0,3,0,0,1.2364,0,1.2364,1.2364,5,4,1,5,0,0,4,0,0,2.1,0,2.1,2.1,True
E106,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,0,3,0,0,1.85,0,1.85,1.85,True
E106,2018-10,2,2,0,2,0,0,2,0,0,0.056,0,0.056,0.056,4,3,1,4,0,0,3,0,0,0.73,0,0.73,0.73,True
E106,2018-11,3,3,0,3,0,0,3,0,0,0.2829,0,0.2829,0.2829,1,0,1,1,0,0,0,0,0,0,0,0,0,True
E106,2018-12,3,3,0,3,0,0,3,0,0,0.0846,0,0.0846,0.0846,1,1,0,1,0,0,1,0,0,1,0,1,1,True
E106,2019-01,1,1,0,1,0,0,1,0,0,0.0792,0,0.0792,0.0792,5,4,1,5,0,0,4,0,0,3.5,0,3.5,3.5,True
E106,2019-02,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,13,10,3,11,2,0,8,2,0,4.27,1.92,2.35,6.19,True
E106,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.81,0,0.81,0.81,True
E106,2019-04,4,4,0,4,0,0,4,0,0,0.0557,0,0.0557,0.0557,4,4,0,4,0,0,4,0,0,0.64,0,0.64,0.64,True
E106,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,1.8225,0,1.8225,1.8225,True
E106,2019-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,1.14,0,1.14,1.14,True
E106,2019-07,1,1,0,1,0,0,1,0,0,0.07946,0,0.07946,0.07946,1,1,0,1,0,0,1,0,0,0.06,0,0.06,0.06,True
E106,2019-08,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,4.33,0,4.33,4.33,True
E106,2019-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E106,2019-10,1,1,0,1,0,0,1,0,0,0.02,0,0.02,0.02,6,6,0,6,0,0,6,0,0,3.531286,0,3.531286,3.531286,True
E106,2019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,1,0,5,1,0,1.97,0.04,1.93,2.01,True
E106,2019-12,1,1,0,1,0,0,1,0,0,0.018,0,0.018,0.018,12,12,0,11,1,0,11,1,0,7.32,0.3,7.02,7.62,True
E106,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,2.83,0,2.83,2.83,True
E106,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E107,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
