enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E377,***文化传播有限公司,0.4139336005,0.3831153138,0.03501081523,0.3190591781,0.3394525512,0.3853915424,0.4215161906,0.4342669916,0.3021833884,0.4715499485,50,0.00170405065,123,302,True,0.02515814956,0.1505749882,0.5597203035,0.2645465587,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,43,236,193,1,0,1,0.02515814956,True,True,PASS,0.1152078134,0.4122295499,0.7605332026,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E363,***建筑工程设计有限公司,0.4117872774,0.3812544068,0.03004619964,0.325883313,0.3329527038,0.3875644655,0.41263787,0.4208017712,0.3207586409,0.4364634688,50,0.519389311,123,302,True,0.01660132083,0.1057911387,0.5228132402,0.3547943003,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,44,38,-6,1,1,1,0.01660132083,True,True,PASS,0.09491845823,0.1076020336,0.7302768382,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E408,***空调制冷有限责任公司,0.4055329222,0.3846685462,0.0375626783,0.3203420898,0.3307114764,0.3888894707,0.4298788854,0.4372197211,0.3120181797,0.4658722422,50,0.9196699287,123,302,True,0.02422459972,0.1459630149,0.5576540548,0.2721583305,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,45,11,-34,1,1,1,0.02422459972,True,True,PASS,0.1168776313,0.5141370065,0.7580457816,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E371,***自动化科技有限公司,0.3928105039,0.36838124,0.0405317735,0.3009227294,0.3090789773,0.3740290898,0.4178428745,0.4251606974,0.2909152052,0.4612661204,50,0.9885559926,123,302,True,0.02332651653,0.1414655806,0.5553167754,0.2798911276,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,46,2,-44,1,1,1,0.02332651653,True,True,PASS,0.124237968,0.5957454887,0.7555221759,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E402,***商贸有限公司,0.3767019362,0.3995654784,0.0629521142,0.305652335,0.3333194322,0.3925865118,0.4711322085,0.4989036466,0.275581377,0.5497564292,50,0.07496516182,123,302,True,0.01036775656,0.06928553246,0.4505425714,0.4698041396,D,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,47,111,64,1,0,1,0.01036775656,True,True,PASS,0.1932513116,0.3017367744,0.682724605,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E407,***装饰工程有限公司,0.3602830575,0.331072844,0.03900251398,0.2681726297,0.2836528188,0.334431315,0.3804337175,0.387154049,0.2271719541,0.3945929856,50,0.002725676187,123,302,True,0.01486034179,0.09594691414,0.5082328528,0.3809598912,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,48,220,172,1,0,1,0.01486034179,True,True,PASS,0.1189814193,0.3575573813,0.7206790598,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E365,***信息技术有限公司,0.3554073179,0.3386887566,0.06098171249,0.2476337994,0.266269546,0.3361622744,0.4181414253,0.4277430201,0.1783675769,0.4782878683,50,0.1982025134,123,302,True,0.03783737365,0.2073733742,0.5638126924,0.1909765597,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,49,97,48,1,0,1,0.03783737365,True,True,PASS,0.1801092207,0.1572048046,0.7858423804,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E323,***建筑装饰工程有限公司,0.3496810751,0.3230667878,0.03801560229,0.2687666082,0.2940138252,0.3221211937,0.3643446786,0.3705980019,0.1911919399,0.4020668637,50,0.005913566962,123,302,True,0.01225422714,0.08070817355,0.4790359225,0.4280016768,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,50,201,151,1,0,1,0.01225422714,True,True,PASS,0.1018313937,0.3437675082,0.7017646123,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E218,***建设工程有限公司,0.3408718045,0.3375752527,0.08706117502,0.2141179786,0.2439767824,0.3235344597,0.4430636639,0.4802701446,0.1831561804,0.6134609682,50,0.1545235585,123,302,True,0.1131122125,0.3999416964,0.419098044,0.06784804717,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,51,100,49,1,0,1,0.06784804717,True,True,PASS,0.266152166,0.186348246,0.8367977465,False,True,False,True,risk_interval_width|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E307,***通信工程有限公司,0.3397089766,0.3178919262,0.06318067585,0.227587103,0.2465427213,0.3095982987,0.3974281363,0.426876974,0.171273631,0.4574888016,50,0.4889539858,123,302,True,0.02801081914,0.1642807662,0.5640654253,0.2436429893,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,52,41,-11,1,1,1,0.02801081914,True,True,PASS,0.199289871,0.1492450092,0.7674239246,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E233,***劳务有限公司,0.3317632959,0.2982968917,0.0787558449,0.1829521968,0.1984367672,0.2963177215,0.4040328353,0.4295171065,0.1566354638,0.5003532782,50,0.4305397991,123,302,True,0.008033466714,0.05467442948,0.4032175349,0.5340745689,D,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,53,55,2,1,1,1,0.008033466714,True,True,PASS,0.2465649097,0.09877650327,0.648400738,False,True,False,False,risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E412,***汽车贸易有限公司,0.3308102786,0.3125987185,0.05277386563,0.2292270289,0.2381658703,0.3175031814,0.3719600795,0.3882408761,0.2159441927,0.4167915993,50,0.44594346,123,302,True,0.0696198011,0.3124012498,0.5076140317,0.1103649174,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,54,52,-2,1,1,1,0.0696198011,True,True,PASS,0.1590138472,0.1151331814,0.8197425927,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E320,***建筑设计有限公司,0.3296155041,0.3222163721,0.07235405864,0.2102487047,0.2515830189,0.3291058366,0.4068882538,0.458031374,0.1504686588,0.4957496307,50,0.8434558663,123,302,True,0.01986293135,0.123544632,0.542429035,0.3141634017,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,55,19,-36,1,1,1,0.01986293135,True,True,PASS,0.2477826692,0.5138403622,0.7442473481,False,True,True,False,risk_interval_width|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E362,***建材有限公司,0.3261795751,0.2955476101,0.05235599196,0.2153450183,0.2364940279,0.2966231169,0.3534986249,0.3705229345,0.1254063406,0.4029862576,50,0.007294240905,123,302,True,0.03852832527,0.2101813702,0.5632038181,0.1880864864,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,56,188,132,1,0,1,0.03852832527,True,True,PASS,0.1551779162,0.3188853342,0.7869236078,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E415,***广告设计服务部,0.3241322296,0.3513068229,0.07928826499,0.2373344506,0.2654963633,0.3489853159,0.4678081058,0.5040645871,0.2041634182,0.5376387443,50,0.01362725872,123,302,True,0.06767570275,0.3071925278,0.5117455751,0.1133861943,C,1,0.06666666667,0,0.0175100672,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,57,168,111,1,0,1,0.06767570275,True,True,PASS,0.2667301364,0.3105049709,0.8183652992,True,True,True,True,OOD|risk_interval_width|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E395,***网络科技有限公司,0.320971453,0.3056941004,0.02944181963,0.265582281,0.2684956063,0.3077707097,0.3391764594,0.3558199287,0.2183059923,0.3810109608,50,0.0204265754,123,302,True,0.04097573498,0.2199098677,0.5606266698,0.1784877276,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,58,151,93,1,0,1,0.04097573498,True,True,PASS,0.09023764768,0.3005448776,0.7905832303,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E349,***营销策划广告有限公司,0.3179922689,0.3227189002,0.06893813119,0.2285763959,0.2388224344,0.3262030276,0.4031701115,0.4209336202,0.188685141,0.5158730643,50,0.129942387,123,302,True,0.0144616483,0.09365523175,0.5043931859,0.3874899341,C,1,0.06666666667,0,0.0175100672,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,59,103,44,1,0,1,0.0144616483,True,True,PASS,0.1923572244,0.1880498819,0.7181905785,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E352,***居装饰工程有限公司,0.3100317271,0.3093491008,0.06514710342,0.2125954857,0.2244247107,0.301256872,0.4079349464,0.4165536429,0.1979960368,0.4431980691,50,0.5812062995,123,302,True,0.1040594819,0.3856055568,0.4363241924,0.07401076877,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,60,34,-26,1,1,1,0.07401076877,True,True,PASS,0.2039581572,0.2711745725,0.834951483,False,True,True,True,risk_interval_width|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E410,***网络科技有限公司,0.3099265539,0.306185025,0.05653289939,0.2137282011,0.2463007508,0.3076277781,0.3772789221,0.395978005,0.159688182,0.4244644059,50,0.2682663704,123,302,True,0.07709147353,0.3312147413,0.4916759033,0.1000178819,C,1,0.06666666667,0,0.002196841354,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,61,86,25,1,0,1,0.07709147353,True,True,PASS,0.1822498038,0.04166018345,0.824424878,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E351,***文化传播有限公司,0.3054408309,0.3050097482,0.03350832667,0.2601218936,0.2662460465,0.2992956664,0.3545992202,0.3583453298,0.2493707866,0.4024426713,50,0.8845454903,123,302,True,0.04793513601,0.2458193094,0.5505721256,0.155673429,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,62,15,-47,0,1,1,0.04793513601,True,True,PASS,0.09822343616,0.5791046593,0.7997418858,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E350,***演艺设备有限公司,0.2928482373,0.2730768435,0.03563588927,0.2125814734,0.2184208077,0.2719181291,0.3173829756,0.3278898087,0.2091917361,0.3498046588,50,0.3189263186,123,302,True,0.04646400195,0.2405494019,0.552964547,0.1600220492,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,63,79,16,0,0,1,0.04646400195,True,True,PASS,0.1153083353,0.02607808132,0.7979438856,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E403,***机械有限公司,0.2860351962,0.2639445605,0.04020255017,0.203196239,0.2063774313,0.2723848231,0.3087078434,0.3203428285,0.1787018907,0.3428904599,50,0.4592542064,123,302,True,0.05936997222,0.2833501676,0.5290612544,0.1282186057,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,64,50,-14,0,1,1,0.05936997222,True,True,PASS,0.1171465895,0.1732190102,0.8116418671,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E392,***科技有限公司,0.2586628925,0.2483367162,0.03623288454,0.1898134402,0.1997605195,0.2518889249,0.2962578568,0.3017287618,0.1816029929,0.3313997884,50,0.265177708,123,302,True,0.1023842574,0.3827592433,0.4395958316,0.07526066771,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,65,87,22,0,0,1,0.07526066771,True,True,PASS,0.1119153216,0.006514815499,0.8345314387,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E374,***建材经营部,0.258621491,0.2949939558,0.05380867008,0.2198515627,0.2279185083,0.2895298038,0.3607660128,0.3999994906,0.2019912027,0.4300647262,50,0.4836679059,123,302,True,0.1078423901,0.3918060135,0.4290318558,0.07131974058,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,66,43,-23,0,1,1,0.07131974058,True,True,PASS,0.1801479279,0.2250464149,0.8358070084,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E335,***挖掘机租赁经营部,0.2561140492,0.2602840721,0.02806319059,0.2254660097,0.2298330054,0.2578609387,0.3073513603,0.3129317883,0.2121214503,0.3346621203,50,0.5225387337,123,302,True,0.02752440801,0.1619842128,0.5635127029,0.2469786762,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,67,37,-30,0,1,1,0.02752440801,True,True,PASS,0.08746577857,0.2664246846,0.7663154433,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
