enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation,rating_probability_sum_recomputed,risk_mean,risk_p90,risk_used,risk_used_column,pD,d_probability_reject_flag,uncertainty_reason_ood_optimization,uncertainty_reason_interval_optimization,uncertainty_reason_disagreement_optimization,uncertainty_reason_entropy_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,max_loan_limit_10k,eligible_for_optimization,optimization_threshold_source,d_rule_description,uncertainty_rule_description,scenario_id,risk_variant,lgd,funding_cost_rate,budget_definition,nominal_budget_10k,decision,decision_reason,selected_rate,selected_rate_percent,offered_loan_amount_10k,offered_loan_amount_yuan,selected_acceptance_probability,selected_customer_churn_mass,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,unit_expected_net_return_per_10k,budget_projection_adjustment_10k,selected_rate_is_observed_attachment3_point,no_D_churn_extrapolation_used,risk_is_historical_relative_default_tendency,customer_churn_is_not_default_rate,industry_code,q2_main_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,q2_baseline_risk,q3_scenario_id,scenario,q2_scenario_id,risk_override_column,risk_override_only
E145,***工贸有限公司,0.0449941639,0.045523684,0.01013158034,0.02937944999,0.03487323271,0.04522628083,0.05807718767,0.05953086171,0.02330875785,0.0732200141,50,0.0002302970362,123,302,True,0.4348416127,0.4292198963,0.1240172327,0.01192125825,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,285,281,-4,0,0,1,0.01192125825,True,True,PASS,0.03015141172,0.03576503408,0.7479093849,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.0449941639,0.05807718767,0.0449941639,risk_mean,0.01192125825,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1025,10.25,100,1000000,0.2845315457,0.703547196,28.45315457,2.785225188,0.64011295,0.853594637,1.291517601,0.01291517601,0,True,True,True,True,unknown,0.03599533112,0.0449941639,1,1,0.03599533112,robust,robust,primary,robust_risk,True
E146,***基础建设工程有限公司,0.04380981802,0.04917515914,0.01074905939,0.03272733766,0.03709804393,0.04958757494,0.06276894061,0.06386369505,0.0257552347,0.07772349,50,0.004851618597,123,302,True,0.529304326,0.3735120889,0.08899600113,0.008187583934,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,281,208,-73,0,0,1,0.008187583934,True,True,PASS,0.03113635739,0.03278366131,0.6919265954,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.04380981802,0.06276894061,0.04380981802,risk_mean,0.008187583934,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1025,10.25,100,1000000,0.2824164148,0.7093960012,28.24164148,2.767948981,0.6186305869,0.8472492444,1.30206915,0.0130206915,0,True,True,True,True,construction,0.03763527991,0.04380981802,0,0,0.03763527991,robust,robust,primary,robust_risk,True
E147,***装饰工程有限责任公司,0.04518841403,0.04646254439,0.009922559383,0.02973038507,0.03631230372,0.04570721012,0.06080445071,0.06254517117,0.02481803766,0.06392851871,50,0.0002118694738,123,302,True,0.392953943,0.4495069292,0.1434011406,0.01413798724,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,278,283,5,0,0,1,0.01413798724,True,True,PASS,0.0328147861,0.03860770767,0.7683678838,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.04518841403,0.06080445071,0.04518841403,risk_mean,0.01413798724,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1025,10.25,50,500000,0.2852996151,0.7005623977,14.26498075,1.396087812,0.3223059282,0.4279494226,0.6458324612,0.01291664922,0,True,True,True,True,construction,0.03881957715,0.04518841403,0,0,0.03881957715,robust,robust,primary,robust_risk,True
E148,***商贸有限公司,0.08425693726,0.08553963259,0.02298932326,0.04651828783,0.05804233262,0.09060173842,0.1111983111,0.1177406133,0.04184198378,0.1357461035,50,0.2559964683,123,302,True,0.4067475135,0.4431934577,0.1367002918,0.01335873688,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,215,90,-125,0,0,1,0.01335873688,True,True,PASS,0.0712223255,0.1837891306,0.7619035065,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.08425693726,0.1111983111,0.08425693726,risk_mean,0.01335873688,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1397140474,0.8469272156,6.985702371,0.911587959,0.2942969432,0.2095710711,0.4077199447,0.008154398894,0,True,True,True,True,wholesale_retail,0.07220733777,0.08425693726,0,0,0.07220733777,robust,robust,primary,robust_risk,True
E149,***建筑劳务有限公司,0.06945048006,0.06874405514,0.01258656966,0.04909568114,0.0522719321,0.06904518613,0.08234034747,0.0871231959,0.04423964006,0.1084993337,50,0.001414535036,123,302,True,0.3872386599,0.4520076984,0.1462768946,0.01447674703,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,243,239,-4,0,0,1,0.01447674703,True,True,PASS,0.03802751476,0.05824762234,0.7709702035,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.06945048006,0.08234034747,0.06945048006,risk_mean,0.01447674703,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.1974805671,0.7880426858,9.874028355,1.125563362,0.3428780047,0.2962208506,0.486464507,0.009729290139,0,True,True,True,True,construction,0.05966215737,0.06945048006,0,0,0.05966215737,robust,robust,primary,robust_risk,True
E150,***建设工程有限公司,0.05598670928,0.05549579611,0.01079649625,0.03735733199,0.04434593036,0.05530543661,0.07076132332,0.07321330356,0.03176494463,0.07648292462,50,0.0049084182,123,302,True,0.3739612452,0.4575401498,0.1531958785,0.01530272657,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,255,207,-48,0,0,1,0.01530272657,True,True,PASS,0.03585597157,0.04318754682,0.7768467429,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.05598670928,0.07076132332,0.05598670928,risk_mean,0.01530272657,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.197666381,0.7870308925,9.883319051,1.142923106,0.2766672552,0.2964995715,0.5697562795,0.01139512559,0,True,True,True,True,construction,0.04809596502,0.05598670928,0,0,0.04809596502,robust,robust,primary,robust_risk,True
E151,***路桥工程有限公司,0.07151713772,0.07300614542,0.01547498865,0.04946527386,0.05371729608,0.07366794734,0.09349602545,0.1008969826,0.04556052957,0.1112527944,50,0.02576615207,123,302,True,0.3490068449,0.4667947957,0.167177625,0.01702073444,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,238,144,-94,0,0,1,0.01702073444,True,True,PASS,0.05143170874,0.03567138906,0.7872664327,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.07151713772,0.09349602545,0.07151713772,risk_mean,0.01702073444,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.1979879492,0.7849913164,9.899397459,1.125949059,0.3539882857,0.2969819238,0.4749788492,0.009499576984,0,True,True,True,True,construction,0.06143754113,0.07151713772,0,0,0.06143754113,robust,robust,primary,robust_risk,True
E152,***运贸有限责任公司,0.04607095552,0.04478602449,0.01335778323,0.02589239589,0.02876218666,0.04129564955,0.06254409645,0.0680011058,0.02354045732,0.078721581,50,0.004166180556,123,302,True,0.3294828544,0.4728661188,0.179109711,0.0185413158,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,282,213,-69,0,0,1,0.0185413158,True,True,PASS,0.04210870991,0.03269058386,0.7948637694,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.04607095552,0.06254409645,0.04607095552,risk_mean,0.0185413158,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1065,10.65,50,500000,0.2644775365,0.7169811477,13.22387683,1.34345918,0.3046183206,0.3967163048,0.6421245544,0.01284249109,0,True,True,True,True,unknown,0.03685676442,0.04607095552,1,1,0.03685676442,robust,robust,primary,robust_risk,True
E153,个体经营E153,0.08211590687,0.08043652346,0.02476657257,0.04441052508,0.05563368724,0.07740938793,0.1113598621,0.1193877984,0.03244372243,0.1660520098,50,0.002667771774,123,302,True,0.2120618395,0.4777038123,0.2768921795,0.03334216872,B,1,0.06666666667,0,8.181684408e-06,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,230,221,-9,0,0,1,0.03334216872,True,True,PASS,0.0749772733,0.06302495373,0.8300918663,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.08211590687,0.1113598621,0.08211590687,risk_mean,0.03334216872,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1441297224,0.8225281089,7.20648612,0.9425974543,0.2958835716,0.2161945836,0.4305192991,0.008610385981,0,True,True,True,True,unknown,0.0656927255,0.08211590687,1,1,0.0656927255,robust,robust,primary,robust_risk,True
E154,***汽车销售服务有限公司,0.1220836878,0.1426266852,0.05313118025,0.07518056661,0.09060283082,0.1386740799,0.2177222737,0.2552728855,0.06044192526,0.2824261554,50,0.7430644688,123,302,True,0.6242349977,0.307847563,0.0623604498,0.005556989494,A,1,0.06666666667,0,0.04623021284,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,163,25,-138,0,1,1,0.005556989494,True,True,PASS,0.1800923188,0.6384399908,0.6194521834,True,False,True,False,OOD|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1220836878,0.2177222737,0.1220836878,risk_mean,0.005556989494,False,True,False,True,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.132792275,0.8616507355,6.639613749,0.8306360935,0.4052942659,0.1991884125,0.2261534151,0.004523068302,0,True,True,True,True,wholesale_retail,0.104624478,0.1220836878,0,0,0.104624478,robust,robust,primary,robust_risk,True
E155,个体经营E155,0.07596351846,0.07519536888,0.01458646445,0.05267348133,0.0594207432,0.07517014231,0.09338574488,0.09579881528,0.04189910594,0.1085496535,50,0.2586613144,123,302,True,0.3363784971,0.4708483584,0.1747884957,0.01798464881,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,241,88,-153,0,0,1,0.01798464881,True,True,PASS,0.04312533396,0.1978904996,0.7922354059,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.07596351846,0.09338574488,0.07596351846,risk_mean,0.01798464881,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1416729727,0.8403423785,7.083648637,0.9327408413,0.269049437,0.2125094591,0.4511819451,0.009023638903,0,True,True,True,True,unknown,0.06077081477,0.07596351846,1,1,0.06077081477,robust,robust,primary,robust_risk,True
E156,个体经营E156,0.07645084409,0.06834398662,0.01699760055,0.04443334697,0.0470761156,0.06668138767,0.0882781837,0.09147012132,0.03448354381,0.117853091,50,0.006731741516,123,302,True,0.2487266933,0.4835394822,0.2404592924,0.02727453217,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,239,192,-47,0,0,1,0.02727453217,True,True,PASS,0.04703677435,0.05442893376,0.8211604958,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.07645084409,0.0882781837,0.07645084409,risk_mean,0.02727453217,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1436239116,0.8291015563,7.181195578,0.9450866638,0.2745042317,0.2154358673,0.4551465647,0.009102931294,0,True,True,True,True,unknown,0.06116067527,0.07645084409,1,1,0.06116067527,robust,robust,primary,robust_risk,True
E157,***环境设备工程有限公司,0.121116284,0.1039273841,0.01917299931,0.07595249763,0.07994285292,0.1028630252,0.130358356,0.1354831599,0.07004568592,0.1479661337,50,0.01423738399,123,302,True,0.08509086722,0.3494029714,0.4747517629,0.09075439853,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,167,162,-5,0,0,1,0.08509086722,True,True,PASS,0.05953066231,0.08980881974,0.8284828593,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.121116284,0.130358356,0.121116284,risk_mean,0.09075439853,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1404417837,0.7688038178,7.022089184,0.8794529767,0.4252446739,0.2106626755,0.2435456272,0.004870912544,0,True,True,True,True,construction,0.1040462037,0.121116284,0,0,0.1040462037,robust,robust,primary,robust_risk,True
E158,***装饰工程有限公司,0.1005214922,0.1099711399,0.0320810711,0.06056036095,0.06498374179,0.1153509556,0.1522207762,0.1575790699,0.0456575754,0.1760688017,50,0.02367250215,123,302,True,0.2400253267,0.4829012149,0.2485204024,0.02855305602,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,199,146,-53,0,0,1,0.02855305602,True,True,PASS,0.09701870892,0.06268153142,0.8234726165,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1005214922,0.1522207762,0.1005214922,risk_mean,0.02855305602,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1437671772,0.8276797668,7.188358861,0.921372838,0.3612922796,0.2156507658,0.3444297926,0.006888595852,0,True,True,True,True,construction,0.08635403357,0.1005214922,0,0,0.08635403357,robust,robust,primary,robust_risk,True
E159,个体经营E159,0.05485492282,0.05198324733,0.009991329348,0.03398788013,0.04170512083,0.05023198511,0.06515744781,0.0694504916,0.02953057429,0.07274786358,50,0.3094959037,123,302,True,0.3608457827,0.462600119,0.1603773009,0.01617679742,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,269,81,-188,0,0,1,0.01617679742,True,True,PASS,0.03546261148,0.2656119654,0.7824235316,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.05485492282,0.06515744781,0.05485492282,risk_mean,0.01617679742,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.1978402369,0.7859829657,9.892011843,1.145299821,0.2713127731,0.2967603553,0.5772266929,0.01154453386,0,True,True,True,True,unknown,0.04388393826,0.05485492282,1,1,0.04388393826,robust,robust,primary,robust_risk,True
E160,***钢结构工程有限公司,0.05545437737,0.05525560826,0.01185420373,0.03611670857,0.04085981706,0.05680541951,0.06823085468,0.07530537182,0.03235167025,0.08479370044,50,0.3354895388,123,302,True,0.2912373696,0.4812102203,0.2054600054,0.02209240478,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,259,70,-189,0,0,1,0.02209240478,True,True,PASS,0.03918866326,0.287850879,0.8083607953,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.05545437737,0.06823085468,0.05545437737,risk_mean,0.02209240478,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.1985457245,0.7793618708,9.927286223,1.148654907,0.2752557382,0.2978185867,0.5755805816,0.01151161163,0,True,True,True,True,construction,0.04763865975,0.05545437737,0,0,0.04763865975,robust,robust,primary,robust_risk,True
