enterprise_id,enterprise_name,scenario_count,loan_frequency,loan_count,offered_amount_min_10k,offered_amount_max_10k,offered_amount_mean_10k,offered_amount_sd_10k,selected_rate_observation_count,selected_rate_missing_all,selected_rate_min,selected_rate_max,selected_rate_mean,selected_rate_sd,formal_robust_amount_10k,formal_robust_rate_missing,formal_robust_selected_rate,amount_delta_mean_vs_formal_robust_10k,rate_delta_mean_vs_formal_robust_pp,stability_label,analysis_rule,excluded_scenario,exclusion_reason,spread_interpretation
E342,***裕华机械厂,12,0.08333333333333333,1,0.0,50.0,4.166666666666667,13.819269959814168,1,0,0.15,0.15,0.15,0.0,0.0,1,0.0,4.166666666666667,0.0,selection_sensitive,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E343,***五金工具经营部,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.1440833333333333,0.0028638067129065996,50.0,0,0.1425,0.0,0.15833333333333255,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E344,***机械有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E345,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E346,个体经营E346,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E347,***不锈钢材料有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E348,***酒店管理有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E349,***营销策划广告有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E350,***演艺设备有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E351,***文化传播有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E352,***居装饰工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E353,***税务师事务所有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E354,***广告有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E355,***地毯经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E356,***建材装饰部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E357,***家居经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E358,***五金经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E359,***厨房用品经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E360,***建筑劳务有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E361,***勘察设计工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E362,***建材有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E363,***建筑工程设计有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E364,***电子有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E365,***信息技术有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E366,***房地产经纪有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E367,***电子商务有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E368,***通信科技有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E369,***网络技术有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E370,***设计服务部,12,0.08333333333333333,1,0.0,50.0,4.166666666666667,13.819269959814168,1,0,0.15,0.15,0.15,0.0,0.0,1,0.0,4.166666666666667,0.0,selection_sensitive,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E371,***自动化科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E372,***汽车维修有限责任公司,12,0.8333333333333334,10,0.0,50.0,41.666666666666664,18.633899812498246,10,0,0.1425,0.15,0.144,0.0030000000000000027,50.0,0,0.1425,-8.333333333333336,0.15000000000000013,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E373,个体经营E373,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E374,***建材经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E375,***电器经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E376,***建筑装饰设计有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E377,***文化传播有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E378,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E379,***药业有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E380,***建材有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E381,***通信网络工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E382,***教育信息咨询有限公司***分公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E383,***通讯器材经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E384,个体经营E384,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E385,***装饰工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E386,个体经营E386,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E387,***农副产品经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E388,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E389,***清洁服务有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E390,***建筑工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E391,***五金店,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E392,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E393,***商贸有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E394,***环保设计研究院（有限合伙）,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E395,***网络科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E396,***文化传播有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E397,***大闸蟹经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E398,***医疗管理咨询有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
