enterprise_id,enterprise_name,industry_code,unknown_industry_flag,industry_high_uncertainty_flag,risk_used_main_score,risk_used,decision,selected_rate,offered_loan_amount_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,selected_rate_is_observed_attachment3_point,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,pD,d_probability_reject_flag,max_loan_limit_10k,risk_override_only,selected_rate_missing,q2_main_risk,q3_robust_risk,scenario_id,scenario_kind,sensitivity_axis,sensitivity_level,c_pp,rho,lambda_severe,unknown_policy,unknown_S_value,lgd,funding_cost_rate,parameter_source,duration_assumption,risk_override_column
E177,***电力工程有限公司,construction,0,0,0.131195143665,0.131195143665,贷,0.15,50.0,0.4596174662663159,0.20018923324083887,-0.0075865319110768326,True,0.1875240991,0.4684460211,0.3053647428,0.03866513704,0.03866513704,False,50.0,True,0,0.08746342911,0.131195143665,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E178,***贸易有限公司,wholesale_retail,0,0,0.10615485813,0.10615485813,贷,0.1465,100.0,0.7456692458137187,0.4013916267230507,0.16697803960538954,True,0.9059455425,0.08164330329,0.01144832249,0.0009628317379,0.0009628317379,False,100.0,True,0,0.07076990542,0.10615485813,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E179,***园林有限公司,unknown,1,1,0.11396796087000001,0.11396796087000001,贷,0.15,50.0,0.39860887762236674,0.19986011836985784,0.06559025983280653,True,0.2344639894,0.4822645236,0.2538534853,0.02941800162,0.02941800162,False,50.0,True,0,0.07597864058,0.11396796087000001,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E180,***电气有限公司,unknown,1,1,0.04992369836999999,0.04992369836999999,贷,0.1425,100.0,0.46977178875829734,0.537702595985776,0.8124589993151714,True,0.5749954224,0.3428802571,0.07530955468,0.00681476581,0.00681476581,False,100.0,True,0,0.03328246558,0.04992369836999999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E181,***食品有限公司,unknown,1,1,0.13465133403000001,0.13465133403000001,贷,0.15,100.0,0.8434110829302713,0.35792381391371303,-0.03985154100976157,True,0.6511524813,0.2879467032,0.05595212967,0.00494868576,0.00494868576,False,100.0,True,0,0.08976755602,0.13465133403000001,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E182,***新材料科技有限公司,unknown,1,1,0.05911657552499999,0.05911657552499999,贷,0.1425,100.0,0.5599594310614799,0.5412641292358031,0.7130381587820356,True,0.5477846364,0.361364454,0.08324569628,0.007605213329,0.007605213329,False,100.0,True,0,0.03941105035,0.05911657552499999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E183,***建设工程有限公司,construction,0,0,0.15005696864999998,0.15005696864999998,贷,0.15,50.0,0.49344722239452654,0.18790852827767088,-0.08243746014404449,True,0.06749019864,0.3066884333,0.5121388985,0.1136824695,0.1136824695,False,50.0,True,0,0.1000379791,0.15005696864999998,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E184,***建筑装饰工程有限公司,construction,0,0,0.15395546355,0.15395546355,贷,0.15,50.0,0.531474804422417,0.1972647681598833,-0.10288415007325585,True,0.1177485484,0.4066420549,0.4105776883,0.06503170842,0.06503170842,False,50.0,True,0,0.1026369757,0.15395546355,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E185,***生态魔芋有限公司,unknown,1,1,0.06555276594000001,0.06555276594000001,贷,0.1425,50.0,0.30180219807214137,0.2630833290180562,0.31091052792908447,True,0.6614648458,0.2801972528,0.0536093294,0.004728571965,0.004728571965,False,50.0,True,0,0.04370184396,0.06555276594000001,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E186,***建筑劳务有限公司,construction,0,0,0.14399754003,0.14399754003,贷,0.15,50.0,0.49361279198412156,0.19588143832428717,-0.06071300630321497,True,0.1052481452,0.3875873553,0.4340184426,0.07314605687,0.07314605687,False,50.0,True,0,0.09599836002,0.14399754003,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E187,个体经营E187,unknown,1,1,0.91214078025,0.91214078025,不贷,0.0,0.0,0.0,0.0,0.0,False,0.002194899312,0.01565307344,0.173719297,0.8084327303,0.8084327303,True,0.0,True,1,0.6080938535,0.91214078025,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E188,***硬质合金有限公司,unknown,1,1,0.05647988994,0.05647988994,贷,0.1425,100.0,0.536140527939206,0.5424338048298623,0.7447032037496919,True,0.5387798254,0.3673267933,0.08600930441,0.0078840769,0.0078840769,False,100.0,True,0,0.03765325996,0.05647988994,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E189,***石油工程技术服务有限公司,other_services,0,0,0.09280130004584375,0.09280130004584375,贷,0.1425,50.0,0.4685041743034342,0.2884837506568142,0.17536137270002433,True,0.1978942018,0.4729614639,0.2928825534,0.03626178088,0.03626178088,False,50.0,True,0,0.08558044961,0.09280130004584375,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E190,***劳务有限公司,unknown,1,1,0.07201666678499999,0.07201666678499999,贷,0.1425,100.0,0.691158911796299,0.5484118707923136,0.573446300064758,True,0.4921144882,0.3968316134,0.1015642493,0.00948964907,0.00948964907,False,100.0,True,0,0.04801111119,0.07201666678499999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E191,***商贸有限责任公司,wholesale_retail,0,0,0.133402390095,0.133402390095,贷,0.15,50.0,0.3931078340786317,0.1683875737795734,-0.014279399201654469,True,0.8141728976,0.1589417864,0.02477102542,0.002114290595,0.002114290595,False,50.0,True,0,0.08893492673,0.133402390095,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E192,***建设工程有限公司,construction,0,0,0.2433981,0.2433981,不贷,0.0,0.0,0.0,0.0,0.0,False,0.0510812494,0.2567367831,0.5450980231,0.1470839444,0.1470839444,False,50.0,True,1,0.1622654,0.2433981,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E193,个体经营E193,unknown,1,1,0.044391053355,0.044391053355,贷,0.1225,50.0,0.30174665783018917,0.3884266053304402,0.44657755054356035,True,0.574514004,0.3432130772,0.0754448084,0.006828110355,0.006828110355,False,50.0,True,0,0.02959403557,0.044391053355,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E194,***文化传播有限公司,other_services,0,0,0.04577686263728125,0.04577686263728125,贷,0.1425,50.0,0.22736610945166086,0.2838191252744863,0.4536351553544077,True,0.327176318,0.473508747,0.1805823274,0.01873260766,0.01873260766,False,50.0,True,0,0.04221497419,0.04577686263728125,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E195,***医药有限公司,unknown,1,1,0.04911458238,0.04911458238,贷,0.1425,100.0,0.4728659649637978,0.5501606849587874,0.8406587902326073,True,0.4782204196,0.4051139819,0.1066385354,0.01002706307,0.01002706307,False,100.0,True,0,0.03274305492,0.04911458238,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E196,***地质制图印刷厂,unknown,1,1,0.05823362718,0.05823362718,贷,0.1425,50.0,0.28205429268208554,0.2767711532624136,0.3697535922568533,True,0.4509587937,0.4205950769,0.1172703292,0.01117580017,0.01117580017,False,50.0,True,0,0.03882241812,0.05823362718,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E197,***医疗设备有限公司,unknown,1,1,0.05388926047499999,0.05388926047499999,贷,0.1425,50.0,0.26496915120102565,0.2809668238325241,0.4010681862324656,True,0.3800714929,0.4550434587,0.149969432,0.01491561642,0.01491561642,False,50.0,True,0,0.03592617365,0.05388926047499999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E198,***商贸有限公司,wholesale_retail,0,0,0.16617236685,0.16617236685,贷,0.15,100.0,1.0608220620552522,0.3647923219432342,-0.28496219000891243,True,0.5961154699,0.3280873866,0.06954692303,0.00625022041,0.00625022041,False,100.0,True,0,0.1107815779,0.16617236685,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E199,***建筑劳务有限公司,construction,0,0,0.1616622309,0.1616622309,贷,0.15,50.0,0.5482074500402366,0.1937752549120565,-0.13279852404070347,True,0.09136569967,0.3623901007,0.4617265555,0.08451764404,0.08451764404,False,50.0,True,0,0.1077748206,0.1616622309,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E200,个体经营E200,unknown,1,1,0.144249890835,0.144249890835,贷,0.15,100.0,0.8756815842885044,0.3468907143289681,-0.1093781736599504,True,0.7371506583,0.2214725073,0.03807764761,0.003299186828,0.003299186828,False,100.0,True,0,0.09616659389,0.144249890835,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E201,***物流有限责任公司,transport_storage_post,0,0,0.144289829655,0.144289829655,贷,0.15,50.0,0.5049131222793543,0.19995988965368702,-0.06321909479157659,True,0.2285349232,0.481378426,0.2597019737,0.03038467718,0.03038467718,False,50.0,True,0,0.09619321977,0.144289829655,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E202,个体经营E202,unknown,1,1,0.13545324642,0.13545324642,贷,0.15,50.0,0.4522211206385464,0.19077584020028115,-0.02449208593889035,True,0.07733652916,0.3318008512,0.4911538969,0.09970872276,0.09970872276,False,50.0,True,0,0.09030216428,0.13545324642,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E203,***建设工程有限公司,construction,0,0,0.17837950875,0.17837950875,贷,0.15,50.0,0.6038924462629709,0.19345349714365934,-0.20130085331711578,True,0.08960235025,0.3588478935,0.4653593548,0.0861904014,0.0861904014,False,50.0,True,0,0.1189196725,0.17837950875,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E204,***科技发展有限公司,unknown,1,1,0.06819026328,0.06819026328,贷,0.1425,50.0,0.3409766684038562,0.28573553047658695,0.3218075209458985,True,0.2869632324,0.4818081498,0.2086824171,0.02254620073,0.02254620073,False,50.0,True,0,0.04546017552,0.06819026328,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E205,个体经营E205,unknown,1,1,0.047767081754999996,0.047767081754999996,贷,0.1225,100.0,0.6403020007977333,0.7659811823451109,0.8274813376494549,True,0.7086132077,0.2439710321,0.04361301328,0.003802746898,0.003802746898,False,100.0,True,0,0.03184472117,0.047767081754999996,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E206,***建设工程有限公司,construction,0,0,0.09385795060499999,0.09385795060499999,贷,0.1425,50.0,0.47130211935225447,0.28693946014880267,0.16803660155377204,True,0.2573742365,0.4837662261,0.2327729805,0.02608655695,0.02608655695,False,50.0,True,0,0.06257196707,0.09385795060499999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E207,个体经营E207,unknown,1,1,0.126569363835,0.126569363835,贷,0.15,50.0,0.4289249190226128,0.193648720591444,0.011696579956155306,True,0.09066312358,0.3609885881,0.4631712306,0.08517705778,0.08517705778,False,50.0,True,0,0.08437957589,0.126569363835,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E208,个体经营E208,unknown,1,1,0.09952471910999999,0.09952471910999999,贷,0.1425,100.0,0.8679313450119887,0.49832923218815334,0.23235128866414206,True,0.86402023,0.1172852922,0.01723563733,0.00145884054,0.00145884054,False,100.0,True,0,0.06634981274,0.09952471910999999,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E209,***工程检测有限公司,other_services,0,0,0.054425202779093754,0.054425202779093754,贷,0.1425,50.0,0.27331519060855547,0.28696284247776427,0.4063879294382594,True,0.2567394933,0.4837628146,0.2333265615,0.02617113054,0.02617113054,False,50.0,True,0,0.05019038873,0.054425202779093754,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E210,***建筑工程有限公司,construction,0,0,0.21526918485,0.21526918485,不贷,0.0,0.0,0.0,0.0,0.0,False,0.04733259611,0.2436738458,0.5515663259,0.1574272322,0.1574272322,False,50.0,True,1,0.1435127899,0.21526918485,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E211,个体经营E211,unknown,1,1,0.067457238015,0.067457238015,贷,0.1425,100.0,0.643969013277989,0.5455045361031271,0.6227926684975403,True,0.5149548833,0.3826970524,0.09367997251,0.008668091797,0.008668091797,False,100.0,True,0,0.04497149201,0.067457238015,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E212,***建电管理咨询有限公司,leasing_business_services,0,0,0.079202334059375,0.079202334059375,贷,0.1425,100.0,0.754962212343829,0.544689728662262,0.4871164812689376,True,0.5213045365,0.378660431,0.09158277153,0.008452260958,0.008452260958,False,100.0,True,0,0.054977759,0.079202334059375,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
E213,***科技有限公司,unknown,1,1,0.07821919953,0.07821919953,贷,0.1425,50.0,0.3906603585653763,0.285396030578359,0.2611396825122884,True,0.2945391869,0.4806985397,0.203011692,0.02175058142,0.02175058142,False,50.0,True,0,0.05214613302,0.07821919953,exploratory_combined_adverse,exploratory_combined_adverse,combined_adverse,boundary,20.0,0.5,1.875,max_known_S,1.0,0.7,0.04,exploratory_combined_adverse_modeling_assumption,unconfirmed; Q1 retrospective stress marker only,robust_risk
